Date,b0,b1,b2,b3,t1,t2
2011-05-30,1.50299,-0.94267,8.84253,1.32305,11.20083,0.38333
2011-05-31,1.54567,-0.8878,8.74503,1.16931,11.27994,0.43039
2011-06-01,1.56356,-0.92898,8.83069,1.1688,11.28872,0.41303
2011-06-02,1.51025,-0.89566,8.76656,1.33777,11.57856,0.41324
2011-06-03,1.54076,-0.82612,8.66257,1.07297,11.65418,0.44808
2011-06-06,1.54357,-0.81037,8.62835,1.03876,11.62193,0.46249
2011-06-07,1.5721,-0.86286,8.70519,1.18456,11.57388,0.41649
2011-06-08,1.60368,-0.86726,8.71254,1.19239,11.58047,0.40163
2011-06-09,1.56827,-0.93781,8.8268,1.57857,11.53156,0.36301
2011-06-10,1.55597,-1.07203,9.04981,1.93993,11.39152,0.31722
2011-06-13,1.51983,-0.37438,30,-23.16275,7.39689,6.16146
2011-06-14,1.53762,-0.38303,30,-23.11038,7.43275,6.22139
2011-06-15,1.59537,-0.39809,30,-23.12712,7.48931,6.23563
2011-06-16,1.70046,-0.52,29.99658,-23.88238,6.88705,5.64367
2011-06-17,1.56677,-0.38908,30,-23.3456,7.27922,5.9683
2011-06-20,1.56343,-0.41357,29.97073,-23.29246,7.32595,6.02449
2011-06-21,1.61591,-0.43768,30,-23.28649,7.41233,6.10021
2011-06-22,1.66279,-0.49842,29.98144,-23.14707,7.6143,6.27816
2011-06-23,1.63824,-0.49583,30,-23.27187,7.48509,6.14516
2011-06-24,1.80476,-0.67034,29.18113,-23.16568,7.01809,5.72207
2011-06-27,1.5889,-0.46864,29.50028,-22.96676,7.32767,5.91114
2011-06-28,1.62298,-0.46776,27.33865,-20.9281,7.31073,5.7583
2011-06-29,1.68549,-0.50495,27.41953,-20.58311,7.76442,6.28462
2011-06-30,1.74035,-0.5603,30,-22.88283,8.28212,6.95783
2011-07-01,1.74095,-0.55543,-22.7552,30,7.42396,8.65812
2011-07-04,1.68329,-0.51558,-22.64879,29.97441,7.63743,8.80897
2011-07-05,1.666,-0.50888,-22.721,30,7.47546,8.6478
2011-07-06,1.59025,-0.43453,-21.60666,28.53712,6.8006,8.11389
2011-07-07,1.58457,-0.39849,-23.02567,29.94974,6.87425,8.12712
2011-07-08,1.57332,-0.38548,-23.17655,29.97759,6.69986,7.98382
2011-07-11,1.39265,-0.23592,-23.64086,30,6.22921,7.556
2011-07-12,1.25614,-0.23507,-23.78045,30,5.88551,7.2652
2011-07-13,1.40017,-0.28142,-4.257,10.42438,3.94136,9.56754
2011-07-14,1.42715,-0.32932,-19.0401,25.22855,5.61548,7.32161
2011-07-15,1.65736,-0.59251,-11.17751,16.63603,4.99219,7.55907
2011-07-18,1.31771,-0.2545,-5.13659,11.20448,4.1151,9.10207
2011-07-19,1.38943,-0.36383,-13.94712,20.25796,5.51885,7.68185
2011-07-20,1.47072,-0.48642,-22.83622,29.4263,6.3234,7.73663
2011-07-21,1.49712,-0.48467,-23.35278,30,6.29331,7.64825
2011-07-22,1.62269,-0.57248,-23.0147,30,6.61385,7.92313
2011-07-25,1.5287,-0.44274,-23.4265,30,6.26099,7.64327
2011-07-26,1.47733,-0.3894,-23.58722,29.99348,6.08274,7.48731
2011-07-27,1.40879,-0.34457,-23.5919,29.98034,6.08479,7.48009
2011-07-28,1.33086,-0.30663,-23.65747,29.99914,5.99557,7.40188
2011-07-29,1.35577,-0.3694,-23.60253,30,6.15813,7.58384
2011-08-01,1.31872,-0.32572,-23.69423,30,6.10404,7.54443
2011-08-02,1.20862,-0.20541,-24.27146,30,5.63655,7.18002
2011-08-03,1.16179,-1.62401,9.82819,3.90334,11.85847,0.36143
2011-08-04,1.1562,-1.62928,9.81389,4.07076,11.6841,0.34631
2011-08-05,1.08067,-1.73155,9.95226,3.82555,11.476,0.33482
2011-08-08,1.13251,-1.9603,10.21574,4.26128,10.75736,0.31505
2011-08-09,1.07272,-1.76438,10.00182,3.49125,11.33486,0.30135
2011-08-10,1.09999,-1.83583,10.15305,3.77652,11.24782,0.29377
2011-08-11,1.04312,-1.9172,10.25819,3.74159,11.37856,0.30542
2011-08-12,1.10492,-1.87879,10.20532,3.59323,11.41712,0.32533
2011-08-15,1.15661,-2.02959,10.37245,4.0075,11.11939,0.32993
2011-08-16,1.17789,-2.15058,10.58832,4.43386,11.44788,0.32507
2011-08-17,1.16013,-2.08094,10.54473,4.29202,11.75872,0.32669
2011-08-18,1.0381,-2.02363,10.42419,4.38298,11.8426,0.32083
2011-08-19,0.95806,-1.83919,10.16976,3.90872,12.01728,0.3165
2011-08-22,0.92792,-1.70713,9.93081,3.63226,11.94281,0.32667
2011-08-23,0.97582,-1.78869,10.0747,3.7401,11.85707,0.31549
2011-08-24,0.96136,-1.83265,10.1236,4.07254,11.92055,0.31688
2011-08-25,1.05519,-1.76793,10.10084,3.54571,12.20614,0.33136
2011-08-26,1.03063,-1.82447,10.20339,3.6545,12.20037,0.30477
2011-08-29,0.99894,-1.80035,10.14368,3.71142,12.1383,0.30879
2011-08-30,1.02326,-1.81579,10.19834,3.75895,12.3494,0.31444
2011-08-31,1.04038,-1.797,10.17293,3.67077,12.47693,0.31315
2011-09-01,1.05509,-1.77062,10.16613,3.48015,12.51721,0.30168
2011-09-02,0.99543,-1.79788,10.23056,3.6038,12.73645,0.2954
2011-09-05,0.8629,-1.70923,10.17888,3.55925,13.41907,0.29583
2011-09-06,0.91619,-1.70137,10.24459,3.30392,14.02433,0.28595
2011-09-07,0.86707,-0.56757,30,-23.52949,8.0325,6.37798
2011-09-08,0.83476,-0.53242,30,-23.58376,8.0122,6.37517
2011-09-09,0.78161,-0.53714,30,-23.75403,7.85561,6.20031
2011-09-12,0.65305,-0.47528,-23.78719,30,6.51272,8.14717
2011-09-13,0.63178,-0.39637,-23.86703,30,6.5985,8.22828
2011-09-14,0.63528,-0.32254,-23.76525,29.93043,6.62642,8.19206
2011-09-15,0.79293,-0.49097,-23.32161,30,7.25671,8.80692
2011-09-16,0.79061,-0.48897,-23.4251,30,6.90689,8.42585
2011-09-19,0.62804,-0.38033,-23.19621,29.45594,6.44648,8.00206
2011-09-20,0.61305,-0.40749,-23.57793,30,6.72272,8.21896
2011-09-21,0.64476,-0.46773,-23.49308,29.98153,6.61055,8.10115
2011-09-22,0.46776,-0.34026,-23.61394,30,6.6675,8.11557
2011-09-23,0.45169,-0.35436,-23.48666,30,6.74667,8.15571
2011-09-26,0.50248,-0.45504,-23.20614,29.98634,6.74425,8.07499
2011-09-27,0.62731,-0.50723,30,-23.10887,8.16095,6.80478
2011-09-28,0.70658,-0.50445,30,-23.03012,8.3022,6.94164
2011-09-29,0.70603,-0.52572,30,-23.0786,8.05106,6.71004
2011-09-30,0.67372,-0.49657,30,-23.01579,8.1652,6.86714
2011-10-03,0.58849,-0.40402,30,-23.40654,8.02515,6.61454
2011-10-04,0.50257,-0.28631,30,-23.68704,7.81693,6.37759
2011-10-05,0.5192,-0.28781,30,-23.70404,7.72919,6.28274
2011-10-06,0.66549,-0.47717,30,-23.32547,7.84782,6.43837
2011-10-07,0.7148,-0.40648,30,-23.42119,7.92918,6.50811
2011-10-10,0.79553,-0.4998,-23.36903,30,6.36905,7.76851
2011-10-11,0.78078,-0.49306,-23.44666,30,6.19286,7.54601
2011-10-12,0.8936,-0.5816,-23.20501,29.97329,6.35243,7.7104
2011-10-13,0.88691,-0.59035,-23.15736,30,6.31036,7.6548
2011-10-14,0.89825,-0.60832,-23.17471,30,6.24695,7.58218
2011-10-17,0.94736,-0.63841,-23.25862,30,6.01565,7.36937
2011-10-18,0.78841,-0.51708,-23.50154,30,6.07633,7.51854
2011-10-19,0.85482,-0.53527,-23.46902,30,6.02195,7.43121
2011-10-20,0.82673,-0.54008,-23.26251,30,6.50116,7.92074
2011-10-21,0.76668,-0.48171,-23.44454,30,6.1738,7.5706
2011-10-24,0.76894,-0.47967,-23.44747,30,6.15414,7.54396
2011-10-25,0.83784,-0.56244,-23.25869,30,6.06754,7.41173
2011-10-26,0.81269,-0.54769,-23.6072,30,5.67764,7.07252
2011-10-27,0.82888,-0.55042,-23.61538,30,5.61252,7.02757
2011-10-28,0.96398,-0.63804,-23.31908,30,5.82231,7.21
2011-10-31,0.87099,-0.55673,-23.66791,30,5.58257,7.03923
2011-11-01,0.64244,-0.37789,-23.94222,30,5.71206,7.21954
2011-11-02,0.67672,-0.41477,-23.92889,30,5.81244,7.38681
2011-11-03,0.68245,-0.45274,-23.79095,30,5.72543,7.27906
2011-11-04,0.70942,-0.55194,-23.70054,30,5.61039,7.11873
2011-11-07,0.59023,-0.39638,-23.98531,30,5.72452,7.30245
2011-11-08,0.61347,-0.42649,-23.8638,30,5.79337,7.3225
2011-11-09,0.50704,-0.31017,-24.03692,30,5.79773,7.3148
2011-11-10,0.49024,-0.36554,-23.71214,30,5.91273,7.3505
2011-11-11,0.5305,-0.40027,-23.77532,30,5.83296,7.29022
2011-11-14,0.53046,-0.43341,-23.70425,30,5.74797,7.16699
2011-11-15,0.45573,-0.34446,-23.9338,30,5.61451,7.06825
2011-11-16,0.47985,-0.36515,-23.77667,30,5.73123,7.13198
2011-11-17,0.45978,-0.36802,-23.77737,30,5.78194,7.18719
2011-11-18,0.55618,-0.42871,-23.63268,30,5.54921,6.95065
2011-11-21,0.52157,-0.42274,-23.65288,30,5.49475,6.88633
2011-11-22,0.59319,-0.50285,-23.5945,30,5.5152,6.9204
2011-11-23,0.64969,-0.52362,-23.67187,30,5.40991,6.86219
2011-11-24,0.81284,-0.75748,-23.10106,30,5.61792,6.9736
2011-11-25,0.82119,-0.79395,-23.07826,30,5.59034,6.97125
2011-11-28,0.89167,-0.88799,-23.01808,30,5.32246,6.66107
2011-11-29,0.92261,-1.0026,-22.69798,30,5.5508,6.8736
2011-11-30,0.92977,-1.09986,-22.59001,30,5.48779,6.81766
2011-12-01,0.92158,-1.05685,-23.0802,30,5.0365,6.44177
2011-12-02,0.76232,-0.85458,-23.30844,30,4.99164,6.39244
2011-12-05,0.75633,-0.78557,-23.37778,30,4.99275,6.40167
2011-12-06,0.7563,-0.78864,-23.37896,30,4.89112,6.26482
2011-12-07,0.68143,-0.7236,-23.41238,30,4.97358,6.33131
2011-12-08,0.65002,-0.68964,-23.49241,30,5.00016,6.37234
2011-12-09,0.61009,-0.63787,-23.49641,30,5.06894,6.45241
2011-12-12,0.57276,-0.57903,-23.68171,30,4.83255,6.2065
2011-12-13,0.53362,-0.53147,-23.70083,30,4.8226,6.17883
2011-12-14,0.45869,-0.45753,-23.71287,30,4.81126,6.14806
2011-12-15,0.38095,-0.38293,-23.87496,30,4.84218,6.18579
2011-12-16,0.43738,-0.43998,-23.8906,30,4.87017,6.25279
2011-12-19,0.40376,-0.40902,-23.89901,30,4.92387,6.30328
2011-12-20,0.43518,-0.44018,-23.92914,30,4.86148,6.24045
2011-12-21,0.54413,-0.58335,-23.7638,30,4.91293,6.29817
2011-12-22,0.47734,-0.533,-23.67581,30,4.97817,6.33089
2011-12-23,0.44758,-0.52014,-23.69332,30,5.00858,6.35769
2011-12-27,0.44965,-0.54981,-23.70171,30,4.89968,6.23549
2011-12-28,0.43483,-0.51372,-23.85579,30,4.81535,6.17288
2011-12-29,0.40321,-0.48805,-23.87067,30,4.84251,6.20392
2011-12-30,0.3711,-0.44972,-23.92815,30,4.91703,6.28888
2012-01-02,0.39893,-0.4825,-23.84648,30,4.96864,6.3525
2012-01-03,0.49491,-0.57586,-23.83373,30,4.94595,6.33867
2012-01-04,0.51248,-0.61177,-23.78728,30,4.99533,6.38115
2012-01-05,0.46487,-0.58304,-23.79463,30,5.0045,6.38315
2012-01-06,0.45973,-0.54767,-23.84181,30,5.03883,6.42146
2012-01-09,0.47671,-0.57937,-23.82898,30,5.0811,6.46924
2012-01-10,0.46261,-0.52436,-23.96898,30,4.98298,6.37486
2012-01-11,0.46385,-0.49253,-24.00203,30,4.99602,6.3942
2012-01-12,0.45183,-0.43923,-24.21624,30,4.90884,6.33463
2012-01-13,0.36919,-0.27992,-24.43134,30,4.78979,6.2245
2012-01-16,0.34557,-0.23357,-24.52804,30,4.79899,6.2513
2012-01-17,0.39824,-0.27556,-24.49812,30,4.79331,6.24561
2012-01-18,0.43389,-0.31738,-24.4097,30,4.95556,6.42816
2012-01-19,0.4401,-0.32056,-24.42067,30,4.97093,6.44306
2012-01-20,0.49542,-0.40421,-24.23876,30,4.96898,6.4109
2012-01-23,0.55374,-0.4509,-24.14776,29.80474,4.8089,6.27345
2012-01-24,0.62229,-0.5041,-24.24188,30,4.77447,6.2554
2012-01-25,0.60058,-0.44669,-24.28598,30,4.7615,6.23135
2012-01-26,0.57497,-0.44487,-24.33297,30,4.76073,6.23712
2012-01-27,0.54916,-0.41178,-24.42153,30,4.81881,6.32509
2012-01-30,0.50283,-0.37452,-24.44666,30,4.90659,6.41449
2012-01-31,0.51011,-0.38705,-24.4141,30,4.90606,6.42517
2012-02-01,0.47148,-0.3272,-24.50115,30,4.82864,6.35551
2012-02-02,0.43737,-0.28784,-24.54922,30,4.80059,6.3032
2012-02-03,0.47344,-0.32923,-24.43214,30,4.88573,6.37977
2012-02-06,0.50556,-0.38302,-24.41474,30,4.81714,6.29521
2012-02-07,0.48405,-0.34966,-24.47649,30,4.75652,6.22433
2012-02-08,0.58599,-0.4363,-24.35153,30,4.73076,6.19498
2012-02-09,0.59955,-0.46794,-24.2527,30,4.82215,6.28508
2012-02-10,0.62343,-0.4646,-24.26226,30,4.83849,6.3095
2012-02-13,0.60302,-0.43678,-24.27494,30,4.8705,6.34147
2012-02-14,0.57173,-0.38495,-24.34276,30,4.84517,6.32808
2012-02-15,0.53765,-0.32162,-24.42427,30,4.77885,6.25788
2012-02-16,0.43422,-0.21233,-24.62775,30,4.74579,6.22853
2012-02-17,0.50074,-0.31684,-24.39358,30,4.80593,6.2633
2012-02-20,0.53051,-0.3634,-24.30691,30,4.81673,6.26005
2012-02-21,0.55616,-0.38477,-24.29924,30,4.77288,6.21418
2012-02-22,0.53174,-0.35715,-24.35135,30,4.78662,6.24139
2012-02-23,0.49404,-0.31268,-24.37651,30,4.85193,6.30572
2012-02-24,0.47172,-0.28083,-24.41469,30,4.81876,6.27964
2012-02-27,0.45717,-0.28261,-24.46249,30,4.76753,6.23945
2012-02-28,0.4266,-0.22664,-24.57192,30,4.77638,6.27002
2012-02-29,0.45113,-0.27425,-24.50904,30,4.87251,6.35576
2012-03-01,0.44463,-0.30133,-24.45138,30,4.80319,6.27486
2012-03-02,0.45309,-0.31135,-24.45927,30,4.79357,6.26587
2012-03-05,0.42507,-0.2771,-24.50554,30,4.8411,6.33013
2012-03-06,0.43517,-0.27507,-24.59299,30,4.79058,6.29431
2012-03-07,0.45083,-0.27681,-24.5735,30,4.82035,6.33784
2012-03-08,0.44858,-0.29528,-24.58255,30,4.73852,6.23636
2012-03-09,0.4562,-0.28583,-24.61929,30,4.74595,6.2595
2012-03-12,0.43661,-0.26035,-24.63762,30,4.76948,6.28272
2012-03-13,0.4476,-0.28251,-24.63182,30,4.79141,6.32245
2012-03-14,0.57465,-0.40685,-24.46875,30,4.7636,6.27521
2012-03-15,0.65361,-0.52258,-24.14179,30,4.93148,6.42109
2012-03-16,0.64462,-0.54751,-24.0017,30,4.98474,6.43377
2012-03-19,0.6738,-0.58679,-23.8776,30,5.0354,6.46649
2012-03-20,0.65487,-0.57469,-23.83158,30,5.00091,6.4068
2012-03-21,0.67149,-0.56502,-23.88258,30,4.92753,6.33895
2012-03-22,0.53623,-0.43116,-24.09306,30,4.94476,6.37368
2012-03-23,0.50583,-0.38411,-24.23256,30,4.88342,6.32438
2012-03-26,0.49845,-0.37697,-24.28672,30,4.84616,6.2929
2012-03-27,0.56541,-0.4399,-24.20517,30,4.8381,6.28817
2012-03-28,0.52825,-0.37293,-24.353,30,4.84469,6.31085
2012-03-29,0.50819,-0.36962,-24.35806,30,4.89569,6.3815
2012-03-30,0.47757,-0.33482,-24.39755,30,4.90101,6.38633
2012-04-02,0.47324,-0.33087,-24.35605,30,4.87562,6.34549
2012-04-03,0.46506,-0.308,-24.46848,30,4.8469,6.32378
2012-04-04,0.47299,-0.29853,-24.53004,30,4.79922,6.28762
2012-04-05,0.43668,-0.23441,-24.73835,30,4.68215,6.20267
2012-04-10,0.40197,-0.20807,-24.80692,30,4.75587,6.29977
2012-04-11,0.39688,-0.21178,-24.85883,30,4.77145,6.32127
2012-04-12,0.40769,-0.2309,-24.78841,30,4.80752,6.35922
2012-04-13,0.38956,-0.22109,-24.77027,30,4.85696,6.40871
2012-04-16,0.37067,-0.20429,-24.74883,30,4.89345,6.44285
2012-04-17,0.41558,-0.26244,-24.64801,30,4.93688,6.48212
2012-04-18,0.38816,-0.23456,-24.66584,30,4.91239,6.45088
2012-04-19,0.40064,-0.26109,-24.66191,30,4.97932,6.5192
2012-04-20,0.39008,-0.2422,-24.71188,30,5.0239,6.57881
2012-04-23,0.3716,-0.21613,-24.78402,30,4.98953,6.55596
2012-04-24,0.41485,-0.28786,-24.66789,30,5.10605,6.69727
2012-04-25,0.42527,-0.30258,-24.58462,30,5.0636,6.62215
2012-04-26,0.42078,-0.28106,-24.69729,30,4.96977,6.56053
2012-04-27,0.38307,-0.24409,-24.72202,30,4.99286,6.59589
2012-04-30,0.37557,-0.24398,-24.72534,30,4.9351,6.5343
2012-05-02,0.34007,-0.21031,-24.74142,30,4.97051,6.56391
2012-05-03,0.33394,-0.19876,-24.78769,30,5.02641,6.63159
2012-05-04,0.33044,-0.19363,-24.75999,30,5.04428,6.64946
2012-05-07,0.29323,-0.13415,-24.86747,30,5.05722,6.67741
2012-05-08,0.27134,-0.11808,-24.82345,30,5.07626,6.6734
2012-05-09,0.25512,-0.07865,-24.91459,30,5.10558,6.71072
2012-05-10,0.21191,-0.03573,-24.99697,29.99958,5.051,6.65175
2012-05-11,0.20852,-0.03551,-24.93364,30,5.02703,6.61503
2012-05-14,0.07656,0.09503,-24.98181,30,5.03031,6.58331
2012-05-15,0.13242,0.01906,-24.90555,30,5.06135,6.62261
2012-05-16,0.12459,0.02226,-24.90966,30,5.09506,6.64988
2012-05-17,0.11796,0.03133,-24.90536,30,5.08361,6.64182
2012-05-18,0.07235,0.06601,-24.9593,30,5.08778,6.64443
2012-05-21,0.10279,0.02661,-24.85018,30,5.10436,6.63856
2012-05-22,0.12513,0.00295,-24.94565,29.99999,5.07107,6.58193
2012-05-23,0.06097,0.09326,-24.96087,30,5.04197,6.57123
2012-05-24,1e-4,0.13276,-25.22093,29.99986,4.97336,6.39897
2012-05-25,3.9e-4,0.12242,-24.91641,29.9998,5.07561,6.57919
2012-05-28,2e-4,0.12007,-25.03288,29.99998,5.04203,6.53954
2012-05-29,3.9e-4,0.13668,-25.18489,29.99986,4.96323,6.42934
2012-05-30,1e-4,0.14623,-25.41733,29.97673,4.8971,6.3197
2012-05-31,1e-4,0.1223,-25.47516,30,4.99508,6.37022
2012-06-01,1.1e-4,0.13115,-25.98921,30,5.00902,6.28792
2012-06-04,1e-4,0.12965,-25.91355,30,4.97275,6.26502
2012-06-05,1.4e-4,0.1212,-25.89004,30,5.0093,6.29106
2012-06-06,1e-4,0.10491,-25.50383,29.99864,5.03847,6.37115
2012-06-07,1e-4,0.13347,-25.07019,30,5.06983,6.48848
2012-06-08,1e-4,0.1212,-25.27663,30,5.09304,6.4955
2012-06-11,1e-4,0.1034,-24.88768,30,5.11083,6.5697
2012-06-12,1.6e-4,0.09279,-24.80827,30,5.2321,6.72932
2012-06-13,0.16485,-0.10468,-24.49642,30,5.33098,6.8278
2012-06-14,0.23704,-0.16538,-24.60293,30,5.34314,6.87844
2012-06-15,0.19022,-0.14525,-24.65157,30,5.27275,6.76229
2012-06-18,0.25713,-0.19108,-25.35488,29.99896,5.01131,6.36471
2012-06-19,0.14455,-0.09961,-24.81221,30,5.12253,6.60956
2012-06-20,0.43737,-0.38862,-25.01169,30,5.11796,6.49594
2012-06-21,0.54264,-0.52647,-20.73742,25.71405,5.20361,6.76251
2012-06-22,0.79809,-0.74398,-26.19658,30,4.97674,6.1205
2012-06-25,0.64236,-0.58994,-25.83227,30,5.02716,6.25559
2012-06-26,0.47792,-0.40787,-25.3291,29.9965,5.18323,6.56926
2012-06-27,0.43777,-0.38818,-25.04038,29.99908,5.25061,6.66294
2012-06-28,0.22324,-0.15873,-24.63389,30,5.27245,6.77948
2012-06-29,0.35847,-0.30466,-24.53846,29.97645,5.26936,6.77502
2012-07-02,0.33935,-0.26677,-24.61406,30,5.24935,6.78547
2012-07-03,0.36921,-0.29697,-24.67828,30,5.35501,6.94965
2012-07-04,0.32885,-0.26729,-24.73564,30,5.34495,6.9453
2012-07-05,0.29928,-0.26077,-24.72971,29.99896,5.47304,7.0557
2012-07-06,0.2534,-0.22905,-24.95125,30,5.39215,7.04975
2012-07-09,0.16181,-0.13099,-25.01024,30,5.46355,7.1036
2012-07-10,0.31635,-0.27156,-25.43033,30,5.32835,6.86289
2012-07-11,0.39331,-0.32036,-25.65507,29.99467,5.3177,6.83457
2012-07-12,0.51086,-0.46236,-26.08697,30,5.35767,6.78644
2012-07-13,0.57214,-0.50274,-26.45568,29.98818,5.22119,6.59293
2012-07-16,0.73464,-0.66776,-26.85625,30,5.13061,6.43407
2012-07-17,0.69648,-0.63982000000000006,-26.6605,30,5.19414,6.53109
2012-07-18,0.73463,-0.67209,-26.97032,30,5.16619,6.43345
2012-07-19,0.8699,-0.82744,-27.26275,29.99812,5.14053,6.34387
2012-07-20,0.82134,-0.76917,-27.17178,30,5.16073,6.39067
